id,name,email,phone_number,public_phone_number,blurb,profession,profile_photo,vanity_url,time_zone,source_systems,google_microform_eligibility,gallery_cover_image,is_effectively_online_bookable,cancellation_policy,cancellation_policy_text,private_sms_phone_number,accepted_terms,field_group,rating_stars,twitter,facebook_url,website,yelp_url,blog_url,address1,address2,city,state,zipcode,neighborhood
713376,ManeAttractions,shellyadavid@gmail.com,718-676-4436,,,Salon,,maneattractions-brooklyn2-ny,US/Eastern,[],True,,False,,,,[],,,,,,,,1538 Flatbush Ave,2nd Floor,Brooklyn,NY,11210,Mapleton-Flatlands
743376,Deborah Lira Hair Stylist and Makeup Artist,lira1314@cs.com,512-736-5953,,,Salon,,deborahlirahairstylistandmakeupartist-austin-tx,America/Chicago,[],True,,False,,,,[],,,,,,,,1805 West Avenue,,Austin,TX,78701,Downtown
744376,Shaniece Hair,Shaniece.govan@yahoo.com,305-923-3400,,,Salon,,shaniecehair-atlanta-ga,US/Eastern,[],True,,False,,,,[],,,,,,,,southwood,,Atlanta,GA,30331,Ben Hill
777376,Pin Up & Go Mobil Hair & Makeup,pinupandgo22@gmail.com,702-321-5995,,,Salon,,pinupgomobilhairmakeup-lasvegas-nv,US/Pacific,[],True,,False,,,,[],,,,,,,,,,Las Vegas,NV,89102,Rancho Charleston
823376,Faith Salon,lamonicasum7@hotmail.com,706-844-6817,,,Salon,,faithsalon-summerville-ga,US/Eastern,[],True,,False,,,,[],,,,,,,,71 East 1st Avenue,,Summerville,GA,30747,
831376,Ms.Tiffany's Braid Lounge,mswiphie@yahoo.com,925-435-6701,,,Salon,,mstiffanysbraidlounge-lasvegas-nv,US/Pacific,[],True,,False,,,,[],,,,,,,,,,Las vegas,NV,89119,
886376,Unity Salon,racheldarrah38@gmail.com,661-588-2800,,,Salon,,unitysalon-bakersfield10-ca,US/Pacific,[],True,,False,,,,[],,,,,,,,2816 Calloway Drive suite 102,,Bakersfield,CA,93312,
891376,HairBy_Dijah,woo.bus1@yahoo.com,,,,Salon,,hairbydijah-woodbridge-va,US/Pacific,[],True,,False,,,,[],,,,,,,,,,Woodbridge,VA,22191,
930376,FX Hair Studio,Pierinapizzo@aol.com,936-634-4447,,,Salon,,fxhairstudio-lufkin-tx,America/Chicago,[],True,,False,,,,[],,,,,,,,513 south timberland dr,,lufkin,TX,75901,
952376,Ethereal Beauty Spa,brenrauchcandles@gmail.com,480-288-6318,,,Salon,,etherealbeautyspa-goldcanyon-az,US/Arizona,[],True,,False,,,,[],,,,,,,,6877 S Kings Ranch Rd,Suite 7,Gold Canyon,AZ,85218,
961376,Slayed by Drica,slayedbydrica@gmail.com,832-339-7455,,,Salon,,slayedbydrica-houston-tx,US/Central,[],True,,False,,,,[],,,,,,,,,,Houston,TX,77021,Southeast
971376,Xquisitez Slay Factory,keangelathestylist@hotmail.com,469-732-7156,,,Salon,,xquisitezslayfactory-dallas-tx,US/Central,[],True,,False,,,,[],,,,,,,,3309 Malcolm X Blvd suite c,,Dallas,TX,75215,South Boulevard-Park Row
1068377,Independent,sheabutter18@yahoo.com,254-661-4483,,,Salon,,independent-killeen-tx,US/Central,[],True,,False,,,,[],,,,,,,,600 W Hallmark Ave,,Killeen,TX,76541,
1075377,Vanity Perfections,Vanityperfectionsllc@gmail.com,732-388-9000,,,Salon,,vanityperfections-rahway-nj,US/Eastern,[],True,,False,,,,[],,,,,,,,1735 a st georges ave,,Rahway,NJ,07065,
1102377,GreatSkin,greatskin76@gmail.com,281-657-5926,,,Salon,,greatskin-cleveland-tx,America/Chicago,[],True,,False,,,,[],,,,,,,,1202 E Houston St,,Cleveland ,TX,77327,
1104377,In The Rise Barber Shop,itr2004@yahoo.com,323-371-1230,,,Salon,,intherisebarbershop-southgate5-ca,US/Pacific,[],True,,False,,,,[],,,,,,,,4326 Tweedy Boulevard,,South Gate,CA,90280,
1153377,Mecca Hair Studio,amandalawsonoreo2@gmail.com,314-502-4644,,,Salon,,meccahairstudio-stlouis4-mo,US/Central,[],True,,False,,,,[],,,,,,,,3724 Gravois Avenue,,St. Louis,MO,63116,Tower Grove South
1160377,Sharon's Styling Studio,cashnkirrasmami717@yahoo.com,563-209-8204,,,Salon,,sharonsstylingstudio-davenport2-ia,US/Central,[],True,,False,,,,[],,,,,,,,3018 Rockingham Road,,Davenport,IA,52802,
1172377,Xtreme Lashes by Ana,anaaliyah06@gmail.com,602-810-7761,,,Salon,,xtremelashesbyana-avondale-az,US/Arizona,[],True,,False,,,,[],,,,,,,,2844 N 103rd Ave,,Avondale,AZ,85392,
1178377,Stylist will tell you the address!!,Phyliciamoore880@gmail.com,318-946-4753,,,Salon,,stylistwilltellyoutheaddress-louisiana-la,US/Central,[],True,,False,,,,[],,,,,,,,,,louisiana,LA,,
1182377,iiii.candy,lturner4887@gmail.com,917-768-8260,,,Salon,,iiiicandy-pittsburgh-pa,US/Eastern,[],True,,False,,,,[],,,,,,,,Mobile,rhine street,Pittsburgh,PA,15212,Hazelwood
127377,Bliss Salon,nicole-martin@att.net,417-825-7482,,,Salon,,blisssalon-joplin-mo,America/Chicago,[],True,,False,,,,[],,,,,,,,212 W 5th St,,Joplin,MO,64801,
154377,Da Ologist Image Consulting ,Orlando.morgan1@gmail.com,416-738-4817,,,Salon,,daologistimageconsulting-niagarafalls-ny,US/Eastern,[],True,,False,,,,[],,,,,,,,253 summerlea,Unit 23,Niagara falls,NY,14303,
155377,deleted account,geeadderly3@gmail.com,222-003-2600,,,Salon,,deletedaccount-deletedacout-fl,US/Eastern,[],True,,False,,,,[],,,,,,,,448dfdffd dv,,deleted acout,FL,33441,
43377,Shear Madness Salon,Nikesicks@gmail.com,,,,Salon,,shearmadnesssalon-suisuncity-ca,America/Los_Angeles,[],True,,False,,,,[],,,,,,,,411 Main St,,Suisun City,CA,94585,
572377,Visage Salon,chevyrae86@gmail.com,559-325-8654,,,Salon,,visagesalon-clovis2-ca,America/Los_Angeles,[],True,,False,,,,[],,,,,,,,346 Pollasky Ave. Suite 201,,Clovis,CA,93612,
603377,Nanana Parena Salon,sallystylist@gmail.com,562-716-0910,,,Salon,,nananaparenasalon-westlosangeleswesthollywoodmalibu-ca,US/Pacific,[],True,,False,,,,[],,,,,,,,"Sunset Tower Hotel, 8358 Sunset Blvd, West Hollywood, CA 90069","11301 W Olympic Blvd, Ste 108, Los Angeles, CA 90064","West Los Angeles, Westhollywood, Malibu.",CA,90064,
609377,DivasCrochet Hair,divascrochet@yahoo.com,267-713-8790,,,Salon,,divascrochethair-southphillysouthwestphilly-pa,US/Pacific,[],True,,False,,,,[],,,,,,,,"Philadelphia, PA",Two Philadelphia Locations,South Philly & Southwest Philly,PA,,Hunting Park
611377,Lindseys Hair Design,loveforlocks21@live.com,909-781-0958,,,Salon,,lindseyshairdesign-cedarcity-ut,US/Mountain,[],True,,False,,,,[],,,,,,,,583 S Main St.,,Cedar City,UT,84720,
643377,The Shop Beauty Bar + Bundles,ssumerset72@gmail.com,718-454-1020,,,Salon,,theshopbeautybarbundles-stalbans-ny,US/Eastern,[],True,,False,,,,[],,,,,,,,111-34 Farmers Blvd,,St. Albans,NY,11412,Saintalbans
645377,Facial Xpressions /Kabreek Cosmetics,myfacialxpressions@gmail.com,470-344-3962,,,Salon,,facialxpressionskabreekcosmetics-durham-nc,US/Eastern,[],True,,False,,,,[],,,,,,,,123 PLEASE CONTACT ME,,DURHAM,NC,27703,
689377,yourie salon cordova,myeshia96@gmail.com,901-800-7441,,,Salon,,youriesaloncordova-memphis-tn,US/Central,[],True,,False,,,,[],,,,,,,,823 Exocet Drive ste 105,,Memphis,TN,38018,River Oaks-Kirby-Balmoral
715377,StylesbySade,sade_ratcliff@yahoo.com,,,,Salon,,stylesbysade-washington-dc,America/New_York,[],True,,False,,,,[],,,,,,,,washington dc,,Washington,DC,20011,Catholic University-Brookland
753377,Suites at bellas salon,megan_mckissick@yahoo.com,214-728-8712,,,Salon,,suitesatbellassalon-garland-tx,US/Central,[],True,,False,,,,[],,,,,,,,305 River Fern Dr.,"Suite 1124, Room 119",Garland,TX,75040,
798377,Studio 5280,jenberry4hair@gmail.com,,,,Salon,,studio5280-denver4-co,America/Denver,[],True,,False,,,,[],,,,,,,,2750 South Wadsworth Boulevard,Suite C-103,Denver,CO,80227,Southwestern Denver
799377,none,brittanywalker8706@gmail.com,407-555-5555,,,Salon,,none-davenport-fl,US/Eastern,[],True,,False,,,,[],,,,,,,,given at later date,,Davenport,FL,33897,
803377,Samantha's Shop,samantha_28543@yahoo.com,419-771-2192,,,Salon,,samanthasshop-fortwayne-in,America/New_York,[],True,,False,,,,[],,,,,,,,1694 Spy Run ave,,Fort Wayne,IN,46805,Spy Run
83377,Cache' Hair Efx,andreaholley27@yahoo.com,423-756-8009,,,Salon,,cachehairefx-chattanooga-tn,US/Eastern,[],True,,False,,,,[],,,,,,,,301 E. MLk Blvd,suite 300,Chattanooga ,TN,37403,
842377,Blendz Salon,ebonyjenkins1025@gmail.com,404-343-6599,,,Salon,,blendzsalon-sandysprings6-ga,America/New_York,[],True,,False,,,,[],,,,,,,,5920 Roswell Rd.,,Sandy Springs,GA,30328,
889377,Hair By Design,jealousempress@gmail.com,660-584-3388,,,Salon,,hairbydesign-higginsville-mo,US/Pacific,[],True,,False,,,,[],,,,,,,,14 W. 19th St.,Ste. 101,Higginsville,MO,64037,
896377,Cyndie Hunter Salon,cyndiehunter@mac.com,817-938-0499,,,Salon,,cyndiehuntersalon-mansfield-tx,US/Central,[],True,,False,,,,[],,,,,,,,"911 E. Broad, Suite 124",Room 5,Mansfield,TX,76063,
918377,Uvonne's Hairtique Salon,sntnlxndr@yahoo.com,417-450-8911,,,Salon,,uvonneshairtiquesalon-springfield-mo,US/Central,[],True,,False,,,,[],,,,,,,,1553 North National Avenue,,Springfield,MO,65803,
932377,Nicole Anthony Salon,nicoleprill@rocketmail.com,269-441-3759,,,Salon,,nicoleanthonysalon-battlecreek2-mi,America/New_York,[],True,,False,,,,[],,,,,,,,775 W Columbia ave Ste 9,,Battle Creek,MI,49015,
94377,Studio M Salon and Spa,AleisiaThomas@gmail.com,614-515-0693,,,Salon,,studiomsalonandspa-pickerington7-oh,US/Eastern,[],True,,False,,,,[],,,,,,,,1220 Hill Road North,,Pickerington,OH,43147,
949377,Style Interpreted,carolmseals@hotmail.com,,,,Salon,,styleinterpreted-ambler-pa,America/New_York,[],True,,False,,,,[],,,,,,,,271 Bannockburn Avenue,,Ambler,PA,19002,
952377,Curls by Shae,deshanae.wesy@yahoo.com,216-801-6299,,,Salon,,curlsbyshae-akron-oh,US/Eastern,[],True,,False,,,,[],,,,,,,,754 seward,,Akron,OH,44320,West Akron
963377,MADE by Jhae,madebyjhae@gmail.com,205-454-3042,,,Salon,,madebyjhae-tuscaloosa-al,US/Central,[],True,,False,,,,[],,,,,,,,1130 Jack Warner Parkway Northeast,,Tuscaloosa,AL,35404,
967377,Gaudy Lockes Angel Toney,msangelsierra@gmail.com,310-954-7229,,,Salon,,gaudylockesangeltoney-gardena-ca,US/Pacific,[],True,,False,,,,[],,,,,,,,14700 Western Ave # 103,Peaches Hair Salon,Gardena,CA,90249,
995377,Sherman's Beauty Salon,marynorman@bresnan.net,307-638-9348,,,Salon,,shermansbeautysalon-cheyenne2-wy,America/Denver,[],True,,False,,,,[],,,,,,,,522 East 17 th St,,Cheyenne,WY,82001,
1097378,Hair Effects,Mahoganymade@gmail.com,404-587-9646,,,Salon,,haireffects-decatur4-ga,US/Eastern,[],True,,False,,,,[],,,,,,,,2375 Wesley Chapel Road,,Decatur,GA,30035,
1107378,Allured Beauty,caygreen21@gmail.com,832-244-1485,,,Salon,,alluredbeauty-houston-tx,US/Central,[],True,,False,,,,[],,,,,,,,,,Houston,TX,77014,
1115378,MegaLashez,themeganetwork@gmail.com,410-701-7236,,,Salon,,megalashez-randallstown-md,US/Eastern,[],True,,False,,,,[],,,,,,,,9818 Liberty Road,4-C,Randallstown,MD,21133,
1123378,MoodzInk by JNik - Luxury Hair/Eye,thebeyoutysuite@gmail.com,678-661-7103,,,Salon,,moodzinkbyjnikluxuryhaireye-tucker-ga,US/Eastern,[],True,,False,,,,[],,,,,,,,5001 Lavista Road,suite A,Tucker,GA,30084,
1137378,TheCahryExperience,cahry74@gmail.com,904-316-9223,,,Salon,,thecahryexperience-jacksonville-fl,US/Eastern,[],True,,False,,,,[],,,,,,,,5144 Normandy Boulevard,,Jacksonville,FL,32205,Hillcrest
1155378,Trim A Hair Boutique,Trimhairboutique@gmail.com,402-318-7418,,,Salon,,trimahairboutique-lincoln-ne,US/Central,[],True,,False,,,,[],,,,,,,,2441 North 48th Street,,Lincoln,NE,68504,University Place
1159378,Divine Energy,tamelk4@aol.com,314-550-4082,,,Salon,,divineenergy-fenton-mo,America/Chicago,[],True,,False,,,,[],,,,,,,,1803 Smizer Station Road,,Fenton,MO,63026,
1192378,B.A.P.S Hair Salon,bapshair@gmail.com,215-251-7830,,,Salon,,bapshairsalon-philadelphia-pa,US/Eastern,[],True,,False,,,,[],,,,,,,,2121 Chelten Avenue,,Philadelphia,PA,19138,Germantown
1199378,Le Shoppe extraordinare,swpbear112@aol.com,,,,Salon,,leshoppeextraordinare-inglewood3-ca,US/Pacific,[],True,,True,,,,[],,,,,,,,328 S Market St,,Inglewood,CA,90301,
1204378,Interns,perfectionista912@gmail.com,,,,Salon,,interns-chicago2-il,US/Central,[],True,,False,,,,[],,,,,,,,2255 South Michigan Avenue,,Chicago,IL,60616,Near South Side
1207378,ZARIA SALON,cmaye01@yahoo.com,954-613-8876,,,Salon,,zariasalon-hollywood-fl,US/Eastern,[],True,,False,,,,[],,,,,,,,2730 Hollywood Boulevard,,Hollywood,FL,33020,
126378,Zena Hair Salon,zenahairsalon@yahoo.com,714-991-3492,,,Salon,,zenahairsalon-anaheim-ca,America/Los_Angeles,[],True,,False,,,,[],,,,,http://www.zenahair.com,,,517 S. Brookhurst St ,,Anaheim,CA,92804,Southwest
27378,Salon De Cheveux,nflisyn@cox.net,623-925-5631,,,Salon,,salondecheveux-goodyear-az,US/Arizona,[],True,,False,,,,[],,,,,,,,790 N Estrella Pkwy Suite B,,Goodyear,AZ,85338,
40378,Backstage Hair Design 2,redhunter50@gmail.com,704-393-3075,,,Salon,,backstagehairdesign2-charlotte-nc,US/Eastern,[],True,,False,,,,[],,,,,,,,2731 Beattiesford rd.,,charlotte,NC,28216,Firestone-Garden Park
574378,Shally Styles ,stylesbyshally@yahoo.com,,,,Salon,,shallystyles-tampa-fl,US/Pacific,[],True,,False,,,,[],,,,,,,,,,tampa,FL,33578,
599378,Aesthetics Spa,rmw93@me.com,740-398-3131,,,Salon,,aestheticsspa-mountvernon-oh,US/Eastern,[],True,,False,,,,[],,,,,,,,3 N. Main St. ,,Mount Vernon,OH,43050,
690378,Salon Beyond,lilyd25@hotmail.com,,,,Salon,,salonbeyond-haltomcity3-tx,US/Central,[],True,,False,,,,[],,,,,,,,3505 Denton hwy,,Haltom City,TX,76117,
795378,Lashes of Atlanta,lashesofatl@gmail.com,678-310-7198,,,Salon,,lashesofatlanta-smyrna-ga,US/Eastern,[],True,,False,,,,[],,,,,,,,2365 Spring Road SE suite 104,,smyrna,GA,30080,
828378,Legends Barbershop,HOLLINSDERRIck@aol.com,505-615-6679,,,Salon,,legendsbarbershop-albuquerque-nm,US/Mountain,[],True,,False,,,,[],,,,,,,,108 Aliso Dr NE,,Albuquerque,NM,87108,Nob Hill
867378,Endless Color,erincody1@gmail.com,980-522-5356,,,Salon,,endlesscolor-lincolnton-nc,US/Eastern,[],True,,False,,,,[],,,,,,,,638 Center Drive,,Lincolnton,NC,28092,
879378,Studio 29 Salon and Spa,kristy.schopf@gmail.com,816-500-3673,,,Salon,,studio29salonandspa-kansascity-mo,America/Chicago,[],True,,False,,,,[],,,,,,,,7605 NW Roanridge Rd,,Kansas City,MO,64151,
928378,Geovanny Hair Salon,maribeth0410@gmail.com,704-549-1996,,,Salon,,geovannyhairsalon-charlotte-nc,US/Eastern,[],True,,False,,,,[],,,,,,,,8540 University City Blvd,,Charlotte,NC,28213,Back Creek Church Road
933378,Leslie at www.MyLashStudio.com,deleon_519@hotmail.com,954-590-8299,,,Salon,,leslieatwwwmylashstudiocom-pompanobeach-fl,US/Eastern,[],True,,False,,,,[],,,,,,,,3451NW 14th Ave ,,Pompano Beach ,FL,33064,
983378,A Touch of Tranquility,virginia_enriquez7@ymail.com,940-206-5307,,,Salon,,atouchoftranquility-denton2-tx,US/Central,[],True,,False,,,,[],,,,,,,,"2640 W. University Drive, Located inside of Salon by JC Suite #35",,Denton,TX,76201,
100379,The Braidless Weavestress,stylistonthemoove@gmail.com,443-584-3866,,,Salon,,thebraidlessweavestress-baltimore-md,US/Eastern,[],True,,False,,,,[],,,,,,,,kintore drive,,Baltimore,MD,21236,
1067379,Crawford & Co.,rachelbrookeanderson@gmail.com,252-814-0088,,,Salon,,crawfordco-greenville-nc,US/Eastern,[],True,,False,,,,[],,,,,,,,1920 Smythewyck Drive,,Greenville,NC,27858,
1078379,The Nail Box,tykeya174u@gmail.com,,,,Salon,,thenailbox-kansascity-mo,US/Central,[],True,,False,,,,[],,,,,,,,1025 E 75th St,,Kansas City,MO,64131,Tower Homes
1090379,BeautybyTiffonie,tiffonie.graves@yahoo.com,405-534-3681,,,Salon,,beautybytiffonie-oklahomacity-ok,America/Chicago,[],True,,False,,,,[],,,,,,,,,,Oklahoma City,OK,,
1101379,Affordable Lashes & Co,aja.jackson34@gmail.com,682-330-0545,,,Salon,,affordablelashesco-longbeach-ca,US/Pacific,[],True,,False,,,,[],,,,,,,,,,Long Beach,CA,90804,East Side
1106379,Cleopatra hair design ll,ralpht8324@gmail.com,,,,Salon,,cleopatrahairdesignll-southholland-il,US/Central,[],True,,False,,,,[],,,,,,,,16224 Prince Drive,,South Holland,IL,60473,
1132379,Vanity Room,ninarayvanity@gmail.com,832-398-9841,,,Salon,,vanityroom-houston-tx,America/Chicago,[],True,,False,,,,[],,,,,,,,2650 Pearland Parkway,Suite 18,Houston,TX,77089,Southeast
1143379,Erin's Lush Lashes,erinslushlashes.az@gmail.com,480-285-7870,,,Salon,,erinslushlashes-phoenix-az,US/Arizona,[],True,,False,,,,[],,,,,,,,3820 E Ray Rd Ste 26 Studio 1,,phoenix,AZ,85044,Ahwatukee Foothills
1161379,Lash Haus,roxana.dieckman@gmail.com,,,,Salon,,lashhaus-springfield-mo,America/Chicago,[],True,,False,,,,[],,,,,,,,218 East Buena Vista Street,,Springfield,MO,65810,
1171379,Qua's Special Touch,qreaves31@gmail.com,757-550-7039,,,Salon,,quasspecialtouch-norfolk-va,US/Eastern,[],True,,False,,,,[],,,,,,,,WILL GIVE ADDRESS ONCE APPOINTMENT IS BOOKED,,Norfolk,VA,23513,
1174379,"Darcus Lash, Brow and Nail Salon",kenyanar25@gmail.com,913-972-1078,,,Salon,,darcuslashbrowandnailsalon-kansascity-mo,US/Central,[],True,,False,,,,[],,,,,,,,4721 Tracy Avenue,,Kansas City,MO,64110,Eastern 49-63
1178379,Bella Amici,deanamp8@yahoo.com,,,,Salon,,bellaamici-belair2-md,US/Eastern,[],True,,False,,,,[],,,,,,,,624 S Main St,,Bel Air,MD,21014,
1198379,BASHD,simmons281@gmail.com,843-819-8007,,,Salon,,bashd-charleston2-sc,US/Eastern,[],True,,False,,,,[],,,,,,,,2408 Ashley River Road,,Charleston,SC,29414,
123379,Fadez by Suite Tee,Ms_t_gray@yahoo.com,202-341-7633,,,Salon,,fadezbysuitetee-laurel-md,US/Eastern,[],True,,False,,,,[],,,,,,,,13600 baltimore ave ,suite 139,Laurel,MD,20707,
145379,Crafted Hair Studio,dariangavin@gmail.com,443-885-9073,,,Salon,,craftedhairstudio-baltimore-md,US/Eastern,[],True,,False,,,,[],,,,,,,,3526 Chestnut Avenue,,Baltimore,MD,21211,Roland Parl-Homewood-Guilford
147379,Outliners,herbertshellstx@yahoo.com,832-856-1826,,,Salon,,outliners-houston-tx,US/Central,[],True,,False,,,,[],,,,,,,,3455 S Dairy Ashford ste 100B,,Houston,TX,77082,West Houston
569379,Styled by Royalty Hair Gallery,Nealy_kristen@yahoo.com,,,,Salon,,styledbyroyaltyhairgallery-neworleans2-la,US/Central,[],True,,False,,,,[],,,,,,,,,,New Orleans ,LA,70126,Little Woods
573379,Kreative Hair llc,gdominique36@yahoo.com,919-638-6509,,,Salon,,kreativehairllc-raleigh-nc,US/Eastern,[],True,,False,,,,[],,,,,,,,138 Wind Chime Court,Studio Z4,Raleigh,NC,27615,North
59379,Six Bay Road Salon,sixbayroad@gmail.com,978-468-9557,,,Salon,,sixbayroadsalon-southhamilton-ma,America/New_York,[],True,,False,,,,[],,,,,,,,6 Bay Road ,,South Hamilton,MA,01982,
626379,Options Hairstyling Inc,Lauraanne56@gmail.com,,,,Salon,,optionshairstylinginc-chesapeake2-va,America/New_York,[],True,,False,,,,[],,,,,,,,565 Cedar Rd,,Chesapeake,VA,23322,Great Bridge
682379,Jessiemon'a Hair,jessiemona@yahoo.com,845-522-4751,,,Salon,,jessiemonahair-newwindsor-ny,US/Eastern,[],True,,False,,,,[],,,,,,,,,,new windsor,NY,12553,
686379,Salon Lavish,demon_parrish@yahoo.com,706-200-2452,,,Salon,,salonlavish-augusta2-ga,US/Eastern,[],True,,False,,,,[],,,,,,,,3540 wheeler Rd suite 107,,Augusta,GA,30909,Lake Aumond
716379,Cove Salon,chandra.briggs@yahoo.com,678-984-5869,,,Salon,,covesalon-collegepark-ga,America/New_York,[],True,,False,,,,[],,,,,,,,4505 Creekside Cove,,College Park,GA,30349,
725379,persona lounge,only1kenjr@gmail.com,214-971-0779,,,Salon,,personalounge-duncanville3-tx,US/Central,[],True,,False,,,,[],,,,,,,,1438 acton ave,,Duncanville,TX,75137,
813379,Ulta Beauty,Mycodoeshair@gmail.com,219-924-1318,,,Salon,,ultabeauty-highland-in,America/Chicago,[],True,,False,,,,[],,,,,,,,10333 Indianapolis boulevard,,Highland,IN,46322,
823379,Royalty Hair Studio,Jeremiahhudson06@Yahoo.com,334-320-3177,,,Salon,,royaltyhairstudio-montgomery4-al,US/Central,[],True,,False,,,,[],,,,,,,,5020 Vaughn Road,,Montgomery,AL,36116,
827379,KC's Hair & More,blplacko@yahoo.com,520-575-4040,,,Salon,,kcshairmore-tucson2-az,US/Pacific,[],True,,False,,,,[],,,,,,,,2840 W Ina Rd Suite # 116,extention 127,Tucson,AZ,85741,
847379,curl up and lay down hair salon,arosonia1@gmail.com,561-273-3966,,,Salon,,curlupandlaydownhairsalon-boyntonbeach-fl,America/New_York,[],True,,False,,,,[],,,,,,,,220 N. Congress Blvd #2 Suite 304,,Boynton Beach,FL,33426,
853379,B-Lofts,mrrick04@gmail.com,,,,Salon,,blofts-cleveland-oh,America/New_York,[],True,,False,,,,[],,,,,,,,2206 superior viaduct,,cleveland,OH,44113,Ohio City-West Side
861379,Inactive,xiulanarisu@gmail.com,123-456-7891,,,Salon,,inactive-richmond-va,US/Eastern,[],True,,False,,,,[],,,,,,,,,,Richmond,VA,23225,Stratford Hills
873379,Solera Salon,Marissaharmonhair@gmail.com,303-468-1795,,,Salon,,solerasalon-centennial2-co,America/Denver,[],True,,False,,,,[],,,,,,,,8770 E Arapahoe Rd ,Suite 144,Centennial,CO,80112,
875379,Aja B.L.U. Salon & Studio,info@melaniejonesbeauty.com,240-770-7600,,,Salon,,ajablusalonstudio-lanham3-md,America/New_York,[],True,,False,,,,[],,,,,,,,9841 Greenbelt Road Suite 207,,Lanham,MD,20706,
888379,Karnes Kreations,pinup.pomade@gmail.com,502-210-6006,,,Salon,,karneskreations-louisville-ky,America/New_York,[],True,,False,,,,[],,,,,,,,5542 New Cut Rd.,,Louisville,KY,40214,
944379,Hair By Fee,hrbyfee@yahoo.com,205-207-0489,,,Salon,,hairbyfee-tuscaloosa-al,America/Chicago,[],True,,False,,,,[],,,,,,,,800 31st Street ,#3034,Tuscaloosa,AL,35401,
952379,Salon 7,thefitnessjunkie23@gmail.com,,,,Salon,,salon7-clinton8-md,US/Eastern,[],True,,False,,,,[],,,,,,,,9015 woodyard rd,#100,clinton,MD,20735,
964379,Modern Luxe Beauty Bar,mary128s@yahoo.com,,,,Salon,,modernluxebeautybar-elmhurst2-il,America/Chicago,[],True,,False,,,,[],,,,,,,,555 S. Spring Rd.,,Elmhurst,IL,60126,
968379,Touch of A Masters Hands,eyecandyfox@gmail.com,330-809-7962,,,Salon,,touchofamastershands-akron-oh,US/Eastern,[],True,,False,,,,[],,,,,,,,,,Akron,OH,44310,Chapel Hill
1055038,3rd Street Salon,dunlap.jade@gmail.com,208-634-3210,,,Salon,,3rdstreetsalon-mccall9-id,America/Denver,[],True,,False,,,,[],,,,,,,,321 N 3rd,,McCall,ID,83638,
1109038,Sarah Morales,sarahyangel89@gmail.com,360-742-3344,,,Salon,,sarahmorales-lacey-wa,America/Los_Angeles,[],True,,False,,,,[],,,,,,,,5030 Lacey Blvd SE,,lacey,WA,98503,
1155038,Queens of Beauty salon,margarettelimage3@yahoo.com,631-243-3100,,,Salon,,queensofbeautysalon-deerpark-ny,America/New_York,[],True,,False,,,,[],,,,,,,,1872 Deer Park Avenue,,Deer Park,NY,11729,
1171038,The Hair Lounge,christinaruello@gmail.com,,,,Salon,,thehairlounge-concord-nc,US/Eastern,[],True,,False,,,,[],,,,,,,,4540 Motorsports Drive Southwest,,Concord,NC,28027,
1184038,Piper Blu,jaymemward@yahoo.com,940-210-5777,,,Salon,,piperblu-decatur2-tx,US/Central,[],True,,False,,,,[],,,,,,,,600 W. Walnut St.,,Decatur,TX,76234,
1199038,Hair By Deborah @ Hair Fitness Salon,deborah.moore87@yahoo.com,843-556-5665,,,Salon,,hairbydeborahhairfitnesssalon-charleston-sc,US/Eastern,[],True,,False,,,,[],,,,,,,,527 Wappoo Road,,Charleston,SC,29407,
1202038,Test,testpro348@styleseat.com,,,,Salon,,test-bellmore8306-ny,US/Eastern,[],True,,True,,,,[],,,,,,,,113 Sunrise Highway,,Bellmore,NY,11710,
1207038,Dollface & Lashes,remieann.felipe@icloud.com,808-387-6097,,,Salon,,dollfacelashes-kapolei-hi,US/Hawaii,[],True,,False,,,,[],,,,,,,,,,Kapolei,HI,96707,Makakilo-Kapolei
1210038,Salon Perfection,lewisjohnson100@yahoo.com,470-343-1887,,,Salon,,salonperfection-atlanta-ga,US/Eastern,[],True,,False,,,,[],,,,,,,,3066 Brookwood Valley Circle Northeast,,Atlanta,GA,30309,Buckhead
138038,Sonja Nails,lov_can@yahoo.com,216-482-5412,,,Salon,,sonjanails-euclid-oh,America/New_York,[],True,,False,,,,[],,,,,,,,272nd off lakeshore,,Euclid,OH,44132,
147038,Natural Feet Footzonology,naturalfeet.org@hotmail.com,509-939-7931,,,Salon,,naturalfeetfootzonology-spokanevalley-wa,America/Los_Angeles,[],True,,False,,,,[],,,,,,,,408 s fox rd,,Spokane valley,WA,99206,
149038,Sisters Salon & Spa,truestylist@hotmail.com,202-351-7142,,,Salon,,sisterssalonspa-raleigh2-nc,US/Eastern,[],True,,False,,,,[],,,,,,,,111 Windel Dr,Ste 101,Raleigh,NC,27609,Falls Of Neuse
150038,Posh Braids,bpatte16@gmail.com,678-937-3956,,,Salon,,poshbraids-atlanta-ga,US/Eastern,[],True,,False,,,,[],,,,,,,,50 Maner Terrace SE,,Atlanta,GA,30339,
154038,Tease Salon,ashle0422@gmail.com,361-882-2191,,,Salon,,teasesalon-corpuschristi5-tx,US/Pacific,[],True,,False,,,,[],,,,,,,,429 William St,,Corpus Christi,TX,78411,Central City
